,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,29585,50702,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,25234,59446,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,35883,41804,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,36152,41492,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,27825,53908,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,48828,30721,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,72123,20799,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,26645,56304,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,30262,49579,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,25140,59665,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22871,65586,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,36031,41631,4,2,4,1,multimat-right-multirow-both,4_4_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,26246,57152,4,2,4,2,multimat-right-multirow-both,4_4_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23945,62642,4,2,4,4,multimat-right-multirow-both,4_4_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,45065,33286,4,4,4,1,multimat-right-multirow-both,4_4_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,37556,39940,4,4,4,2,multimat-right-multirow-both,4_4_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,26576,56445,4,4,4,4,multimat-right-multirow-both,4_4_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,29511,50823,8,1,1,1,multimat-right-multirow-both,8_1_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23998,62506,8,1,1,2,multimat-right-multirow-both,8_1_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22804,65771,8,1,1,4,multimat-right-multirow-both,8_1_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,35025,42828,8,2,1,1,multimat-right-multirow-both,8_1_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,24953,60116,8,2,1,2,multimat-right-multirow-both,8_1_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,25338,59205,8,2,1,4,multimat-right-multirow-both,8_1_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40241,37278,8,4,1,1,multimat-right-multirow-both,8_1_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41681,35991,8,4,1,2,multimat-right-multirow-both,8_1_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
