,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,25846,58658,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,31017,48352,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,28928,51855,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39242,38223,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25793,58171,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45932,32659,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,42101,35632,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,47984,31712,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,47051,32853,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,44524,33639,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,42402,35584,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,46886,31993,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43920,34152,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,48724,30787,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,48792,30743,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33581,45527,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,32598,47175,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33579,44618,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,30839,48856,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,35746,41961,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33779,44408,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,40738,36820,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,37983,39490,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,26444,57625,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,25037,60918,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,28965,51769,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,24944,60142,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,30965,48431,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,29516,50826,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,35703,42015,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33861,44301,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,23248,65084,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,21584,70410,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,30292,49519,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,22005,68172,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,39112,38351,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,27094,55372,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,37009,40530,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,35998,41675,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,48445,31575,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,48211,32736,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,45097,33267,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43261,34915,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,47472,31537,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,44905,33337,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,50946,29443,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,50402,29753,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33822,45039,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,32883,46748,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33859,44239,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,31635,47708,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,36284,41168,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,36310,41311,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,44128,33996,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,40446,37086,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,26883,56712,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,25602,59844,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,29754,50365,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,25001,59954,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,41772,35912,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,30235,49516,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,41584,36076,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,39108,38355,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,23971,62939,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,22492,67701,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,29885,50193,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,21465,69812,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,36422,41143,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,33014,45444,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,38114,39355,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,38075,39401,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,128912,10000,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,127420,10000,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,122303,10000,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,121139,10000,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,128947,10000,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,125244,10000,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,139984,10000,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,134475,10000,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,89872,16982,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,89734,17107,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,89432,16958,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,87526,17230,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,96279,15581,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,94766,15817,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,105815,10000,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,94587,15855,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,69537,21983,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,68758,22176,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,75686,19820,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,70833,21214,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,79590,18829,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,75193,19950,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,97199,15448,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,85369,17572,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,60140,25153,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,59203,25741,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,70769,21186,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,61176,24496,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,83544,17955,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,68770,21804,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,128001,10000,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,84644,17717,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,130816,10000,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,129813,10000,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,124624,10000,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,123277,10000,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,131892,10000,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,129282,10000,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,145927,10000,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,146273,10000,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,91048,16773,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,91085,16905,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,91546,16415,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,90203,16804,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,104300,10000,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,100110,10000,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,112526,10000,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,107463,10000,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,70673,21595,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,69739,21973,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,78794,19024,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,72904,20623,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,85871,17457,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,76048,19717,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,141143,10000,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,92425,16217,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,61454,24631,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,59901,25465,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,76399,19607,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,64703,23164,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,90230,16624,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,56852,26539,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,103514,10000,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,92545,16203,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,401373,3921,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,399309,3987,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,387608,3916,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,386125,3942,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,397487,3780,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,393459,3826,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,419918,3565,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,413961,3619,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,277631,5781,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,276821,5843,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,275885,5548,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,273945,5603,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,290014,5165,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,285675,5274,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,317372,4719,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,313171,4790,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,279753,5766,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,279568,5826,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,277110,5556,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,275739,5606,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,290866,5196,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,286578,5287,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,319340,4689,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,314585,4774,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,280576,5784,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,280261,5837,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,276475,5588,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,275243,5612,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,288008,5260,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,285124,5335,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,317144,4701,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,309764,4852,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,406808,3904,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,402833,3947,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,391923,3872,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,390317,3898,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,406182,3709,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,404507,3742,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,434697,3466,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,428819,3489,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,279896,5744,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,280215,5779,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,281392,5463,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,279637,5524,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,300873,5016,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,295820,5119,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,340695,4399,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,330491,4530,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,282396,5747,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,283065,5794,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,282160,5479,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,281195,5502,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,300610,5052,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,296833,5092,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,337654,4426,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
