,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
3,1645794,92,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,1643098,90,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,1640746,91,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,1650417,92,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,1641519,92,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,1638053,92,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,1646268,91,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,40785890,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,40788263,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,40785527,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,40785657,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,40785246,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,40786513,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,40785897,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,40786979,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,40786338,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,40786881,4,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,27857950,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,27943612,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,27866659,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,27976859,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,27970693,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,27973682,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,28073697,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,27965592,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,28018709,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,28086376,6,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,21135647,7,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,21189551,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,21172669,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,21186728,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,21185492,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
