,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,102554,10000,4,1,2,basic-multirow_both,4_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,113876,10000,4,1,4,basic-multirow_both,4_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,78847,19024,4,1,8,basic-multirow_both,4_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,155524,9641,4,2,1,basic-multirow_both,4_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,98370,15248,4,2,2,basic-multirow_both,4_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,125647,10000,4,2,4,basic-multirow_both,4_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,91150,16459,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,178666,8393,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,212662,7052,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,162956,9203,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,85935,17455,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,233995,6409,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,213090,7038,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,144172,10000,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,121833,10000,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,141816,10000,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,111139,10000,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,118390,10000,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,97576,15375,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,165576,9057,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,113569,10000,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,140457,10000,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,108938,10000,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,192904,7772,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,213797,7014,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,169869,8828,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,106204,10000,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,254857,5885,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,222890,6726,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,166378,9012,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,147745,10000,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,291972,5137,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,225812,6640,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,255686,5866,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,193529,7749,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,342523,4379,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,215736,6952,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,277388,5407,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,194474,7711,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,389588,3850,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,472323,3176,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,360457,4161,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,180040,8328,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,531680,2821,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,478153,3137,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,313022,4791,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,250307,5991,4,8,8,basic-multirow_both,4_8_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,313619,4782,8,1,1,basic-multirow_both,8_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,245357,6112,8,1,2,basic-multirow_both,8_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,262384,5716,8,1,4,basic-multirow_both,8_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,208578,7189,8,1,8,basic-multirow_both,8_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,360819,4157,8,2,1,basic-multirow_both,8_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,248775,6028,8,2,2,basic-multirow_both,8_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,310609,4825,8,2,4,basic-multirow_both,8_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,236647,6338,8,2,8,basic-multirow_both,8_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,441579,3397,8,4,1,basic-multirow_both,8_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,481922,3113,8,4,2,basic-multirow_both,8_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,382596,3920,8,4,4,basic-multirow_both,8_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,233436,6425,8,4,8,basic-multirow_both,8_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,613036,2447,8,8,1,basic-multirow_both,8_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,514900,2913,8,8,2,basic-multirow_both,8_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,374787,4002,8,8,4,basic-multirow_both,8_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,324168,4628,8,8,8,basic-multirow_both,8_8_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,509413,2945,4,1,1,basic-multirow_both,4_1_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,439074,3416,4,1,2,basic-multirow_both,4_1_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,482831,3106,4,1,4,basic-multirow_both,4_1_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,396716,3782,4,1,8,basic-multirow_both,4_1_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,576614,2601,4,2,1,basic-multirow_both,4_2_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,380456,3942,4,2,2,basic-multirow_both,4_2_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,496467,3020,4,2,4,basic-multirow_both,4_2_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,353918,4238,4,2,8,basic-multirow_both,4_2_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,674921,2223,4,4,1,basic-multirow_both,4_4_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,832166,1803,4,4,2,basic-multirow_both,4_4_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
