,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
3,595903,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,596040,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,595976,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,595853,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,595931,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,595966,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,595948,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,593809,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,593288,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,593218,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,593357,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,593291,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,593434,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,593252,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,593493,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,593352,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,593236,253,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,594016,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,594121,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,593996,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,594288,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,594179,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,594122,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,593932,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,593975,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,594037,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,594033,253,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,416674,362,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,417134,360,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,417097,360,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,419332,360,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,421199,360,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,424920,354,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,420109,357,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,419340,359,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,419615,360,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,420929,359,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,377084,398,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,379960,396,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,380377,396,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,380355,397,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,380498,396,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,380129,397,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,381423,394,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
