,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,53428222,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,53459966,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,53425837,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,53363713,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,53375315,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,53415252,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,53817001,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,53427200,3,4,1,4,2,multimat-right-multirow-both,4_4_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,52047531,3,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,47906814,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,48078590,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,48348670,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,48375808,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,48346881,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,48448257,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,48305408,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,48449024,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,48394752,4,4,1,4,4,multimat-right-multirow-both,4_4_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,39305898,3,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,39514881,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,39562496,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,39588863,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,39414527,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,39525375,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,39452671,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,39577598,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,39417598,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,39419647,4,4,2,4,1,multimat-right-multirow-both,4_4_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,35547134,4,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,35580722,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,35803341,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,35653631,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,35589324,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,35804159,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,35833447,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,35593829,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,35801907,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,35660595,5,4,2,4,2,multimat-right-multirow-both,4_4_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,30786304,4,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,31095602,5,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,31097036,5,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,31034027,6,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,30890665,6,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,31099905,5,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,30845541,5,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,31050409,6,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,30887082,6,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,31096218,5,4,2,4,4,multimat-right-multirow-both,4_4_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,36910420,3,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,37097677,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,37248818,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,37140478,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,37081292,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,37253323,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,37125939,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,37248818,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,37349786,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,37080679,5,4,4,4,1,multimat-right-multirow-both,4_4_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,28470527,4,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,28464640,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,28500480,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,28554239,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,28493652,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,28507817,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,28500821,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,28556971,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,28516352,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,28502187,6,4,4,4,2,multimat-right-multirow-both,4_4_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,25160703,4,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,23580086,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,23236315,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,23197110,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,23234560,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,23269522,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,23267913,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,23385672,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,23419464,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,23248602,7,4,4,4,4,multimat-right-multirow-both,4_4_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,83622909,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,83044860,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,83200515,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,83203582,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,83205116,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,83206657,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,83185661,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,83212799,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,83077117,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,83307006,2,8,1,1,1,multimat-right-multirow-both,8_1_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,106109375,1,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,93245948,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,93252098,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,93253120,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,93251075,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,93249534,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,93251586,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,93248001,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,93246467,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,93441535,2,8,1,1,2,multimat-right-multirow-both,8_1_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,105729438,1,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,92297218,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,92289024,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,92295166,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,92299774,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,92302337,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,92300285,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,92298240,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,92301826,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,92298240,2,8,1,1,4,multimat-right-multirow-both,8_1_1_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,62588246,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,63145645,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,62851755,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,63138473,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,63203669,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,63091369,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,63200937,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,63185577,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,63194452,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,63247019,3,8,2,1,1,multimat-right-multirow-both,8_1_2_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,64207359,2,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,57472340,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,55871490,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,55831212,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,55788543,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,55838038,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,55788202,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,55833597,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,55827799,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,55788543,3,8,2,1,2,multimat-right-multirow-both,8_1_2_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,57425237,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,57551528,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,57436503,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,57485310,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,57562113,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,57506134,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,57520126,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,57570988,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,57472340,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,57472681,3,8,2,1,4,multimat-right-multirow-both,8_1_2_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,47016276,3,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,47037441,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,47177471,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,47061248,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,47177982,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,47029502,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,47185665,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,47034622,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,47190273,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,47059967,4,8,4,1,1,multimat-right-multirow-both,8_1_4_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,40064341,3,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,40236545,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,40037120,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,40046848,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,40045055,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,40135425,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,40080127,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,40082942,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,40246273,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,40061439,4,8,4,1,2,multimat-right-multirow-both,8_1_4_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,35794944,4,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,35578265,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,35814810,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,35846350,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,35631924,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,35829556,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,35813375,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,35689471,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,35847167,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,35930932,5,8,4,1,4,multimat-right-multirow-both,8_1_4_4,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,67714050,2,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,62664362,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,62562647,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,62558207,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
4,62567082,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
5,62671529,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
6,62643198,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
7,62550699,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
8,62678354,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
9,62622721,3,8,1,2,1,multimat-right-multirow-both,8_2_1_1,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
0,67532798,2,8,1,2,2,multimat-right-multirow-both,8_2_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
1,67484670,3,8,1,2,2,multimat-right-multirow-both,8_2_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
2,67511637,3,8,1,2,2,multimat-right-multirow-both,8_2_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
3,67547821,3,8,1,2,2,multimat-right-multirow-both,8_2_1_2,64_64_1_4000,16388096,64,64,4096,1,4000,1x4000,one_to_many_saturated
