,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,263774,569,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,263827,569,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,263575,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,263565,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,263583,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,263566,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,263575,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,263588,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,263605,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,263584,570,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,222093,678,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,223192,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,223183,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,223173,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,223180,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,223183,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,223174,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,223212,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,223190,672,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,223171,673,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,259155,579,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,258854,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,258847,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,258851,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,258849,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,258847,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,258856,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,258851,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,258845,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,258841,580,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,206091,728,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,207574,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,207588,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,207587,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,207595,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,207592,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,207605,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,207594,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,207571,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,207587,723,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,190140,792,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,191643,785,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,191553,783,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,191523,783,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,191522,783,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,191476,788,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,191493,787,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,191491,781,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,191615,785,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,191606,785,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,4651256,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,4636817,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,4638719,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,4644615,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,4644960,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,4647093,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,4640643,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,4645422,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,4644367,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,4640457,33,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,4717284,33,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,4710679,33,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,4727006,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,4709188,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,4705856,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,4716127,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,4713243,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,4709986,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,4712789,33,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,4714653,32,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,4683970,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,4664692,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,4676224,32,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,4664878,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,4664358,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,4679096,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,4682028,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,4673509,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,4679865,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,4682348,33,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3282372,48,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3250982,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3277454,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3257627,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3273292,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3260198,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3273700,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3256668,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3265165,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3271788,47,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2910341,54,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2876669,53,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2901803,53,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2902626,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2903316,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2904649,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2900282,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2908375,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2908884,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2907352,52,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2761656,57,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2743275,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2747190,56,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2767201,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2762807,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2761802,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2763198,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2761858,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2760691,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2760424,55,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2549743,63,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2493559,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2503394,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2503881,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2509672,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2514158,60,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2505157,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2504435,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2503499,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2503159,61,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2052808,79,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2034879,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2033008,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2041378,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2037869,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2037541,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2040603,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2036230,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2039398,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2039190,75,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,1861655,87,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,1846913,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,1848764,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,1841374,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,1849266,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,1841876,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,1841312,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,1849467,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,1848271,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,1845507,83,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3244011,49,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3218154,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3211621,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3232703,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3230570,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3214488,47,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3227946,47,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3228480,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3219840,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3238975,48,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3214981,49,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3199847,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3205952,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3201561,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3199247,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3206760,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3203940,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3198588,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3203370,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3211985,48,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3186081,49,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3165564,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3173992,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3170069,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3181503,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3178880,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3186645,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3184255,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3181056,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3177255,48,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2475697,65,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2483604,61,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2461448,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2461099,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2451550,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2450498,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2458902,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2460355,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2465692,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2460022,62,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2129032,75,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2117379,72,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2118527,72,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
