,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
8,1368429,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,1369300,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,2962109,41,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,2980121,51,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,2983591,51,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,2990437,50,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,2986404,51,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,2987521,50,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,2989663,51,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,2990574,50,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,2986328,51,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,2987244,50,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,2032784,55,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,2052862,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,2056098,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,2053972,74,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,2057096,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,2054578,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,2056380,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
