,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
3,9943,150889,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,9943,150880,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,9941,150933,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,9942,150944,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,9940,150922,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,9942,150889,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,9941,150952,4,4,4,1,rectangle,multimat-both-work-distribution,4_4_4_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,8967,167234,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,8967,167272,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,8966,167361,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,8967,167337,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,8966,167356,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,8964,167386,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,8963,167434,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,8964,167411,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,8964,167430,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,8963,167436,4,4,4,1,triangle,multimat-both-work-distribution,4_4_4_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,16703,89779,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,16703,89828,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,16703,89816,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,16703,89839,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,16704,89831,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,16705,89819,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,16705,89818,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,16704,89820,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,16704,89851,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,16706,89841,4,4,4,4,rectangle,multimat-both-work-distribution,4_4_4_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,15979,93863,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,15977,93844,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,15985,93880,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,15986,93857,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,15987,93822,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,15987,93817,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,15989,93852,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,15990,93874,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,15991,93809,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,15984,93875,4,4,4,4,triangle,multimat-both-work-distribution,4_4_4_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,28260,53079,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,28258,53092,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,28258,53094,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,28257,53092,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,28260,53088,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,28259,53095,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,28260,53087,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,28259,53084,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,28258,53092,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,28260,53089,4,4,4,8,rectangle,multimat-both-work-distribution,4_4_4_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,28261,53074,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,28261,53085,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,28261,53084,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,28261,53088,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,28260,53089,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,28261,53086,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,28261,53086,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,28260,53087,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,28261,53084,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,28260,53090,4,4,4,8,triangle,multimat-both-work-distribution,4_4_4_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,52954,28326,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,52955,28333,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,52956,28329,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,52955,28330,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,52955,28329,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,52956,28332,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,52956,28332,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,52955,28330,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,52953,28333,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,52957,28331,4,4,4,16,rectangle,multimat-both-work-distribution,4_4_4_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,53216,28186,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,53217,28189,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,53215,28193,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,53209,28190,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,53217,28195,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,53213,28193,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,53212,28191,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,53214,28191,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,53217,28189,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,53218,28191,4,4,4,16,triangle,multimat-both-work-distribution,4_4_4_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,18282,82043,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,18281,82067,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,18281,82055,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,18284,82069,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,18283,82063,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,18282,82061,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,18283,82055,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,18284,82058,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,18283,82053,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,18282,82076,8,1,1,1,rectangle,multimat-both-work-distribution,8_1_1_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,17071,87861,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,17071,87892,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,17071,87898,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,17070,87895,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,17070,87898,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,17071,87899,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,17071,87892,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,17071,87894,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,17071,87895,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,17072,87895,8,1,1,1,triangle,multimat-both-work-distribution,8_1_1_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,19380,77406,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,19380,77423,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,19380,77423,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,19381,77418,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,19380,77425,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,19381,77421,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,19381,77421,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,19381,77428,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,19381,77412,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,19381,77419,8,1,1,4,rectangle,multimat-both-work-distribution,8_1_1_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,18368,81658,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,18368,81698,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,18369,81690,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,18369,81684,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,18369,81684,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,18369,81688,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,18369,81678,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,18368,81698,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,18369,81682,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,18371,81677,8,1,1,4,triangle,multimat-both-work-distribution,8_1_1_4_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,20202,74251,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,20203,74258,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,20202,74262,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,20202,74266,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,20203,74268,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,20201,74263,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,20202,74274,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,20202,74266,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,20203,74268,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,20204,74261,8,1,1,8,rectangle,multimat-both-work-distribution,8_1_1_8_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,19411,77276,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,19411,77294,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,19410,77305,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,19411,77298,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,19411,77304,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,19410,77296,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,19411,77295,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,19411,77295,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,19411,77299,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,19411,77305,8,1,1,8,triangle,multimat-both-work-distribution,8_1_1_8_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,22270,67354,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,22271,67366,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,22271,67359,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,22271,67365,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,22269,67368,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,22271,67363,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,22270,67368,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,22269,67369,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,22271,67372,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,22270,67365,8,1,1,16,rectangle,multimat-both-work-distribution,8_1_1_16_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,22074,67952,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,22072,67981,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,22074,67947,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,22076,67966,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,22078,67970,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,22077,67951,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,22076,67960,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,22075,67960,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,22075,67976,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,22078,67969,8,1,1,16,triangle,multimat-both-work-distribution,8_1_1_16_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,14250,105242,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,14250,105283,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,14249,105295,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,14251,105296,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,14249,105304,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,14250,105306,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,14250,105299,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,14251,105298,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,14251,105289,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,14250,105273,8,1,2,1,rectangle,multimat-both-work-distribution,8_1_2_1_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,13111,114430,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,13109,114470,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,13110,114475,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,13108,114495,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,13110,114489,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,13110,114464,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,13110,114473,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,13110,114481,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,13111,114487,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,13111,114476,8,1,2,1,triangle,multimat-both-work-distribution,8_1_2_1_triangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,17576,85339,8,1,2,4,rectangle,multimat-both-work-distribution,8_1_2_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,17577,85360,8,1,2,4,rectangle,multimat-both-work-distribution,8_1_2_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,17577,85359,8,1,2,4,rectangle,multimat-both-work-distribution,8_1_2_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,17576,85355,8,1,2,4,rectangle,multimat-both-work-distribution,8_1_2_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,17576,85358,8,1,2,4,rectangle,multimat-both-work-distribution,8_1_2_4_rectangle,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
