,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
3,88905,16872,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,88903,16873,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,88907,16873,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,88903,16872,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,88903,16871,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,88906,16872,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,88907,16871,4,2,4,1,2,multimat-both-multirow-both,4_4_1_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,72551,20669,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,72553,20676,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,72544,20673,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,72547,20678,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,72557,20676,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,72553,20672,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,72555,20677,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,72551,20671,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,72554,20672,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,72550,20679,4,2,4,1,4,multimat-both-multirow-both,4_4_1_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,91010,16479,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,91014,16482,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,91014,16481,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,91018,16481,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,91012,16481,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,91011,16482,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,91005,16483,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,91000,16483,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,91004,16483,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,91007,16483,4,4,4,1,1,multimat-both-multirow-both,4_4_1_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,87887,17065,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,87891,17068,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,87890,17067,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,87884,17068,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,87885,17067,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,87883,17068,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,87893,17067,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,87887,17067,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,87887,17069,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,87885,17069,4,4,4,1,2,multimat-both-multirow-both,4_4_1_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,72579,20655,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,72569,20670,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,72430,20670,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,72406,20716,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,72404,20716,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,72407,20717,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,72403,20718,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,72400,20718,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,72394,20718,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,72398,20718,4,4,4,1,4,multimat-both-multirow-both,4_4_1_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,76557,19584,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,76570,19592,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,76562,19591,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,76563,19592,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,76564,19591,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,76565,19592,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,76566,19593,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,76562,19592,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,76561,19592,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,76561,19595,4,1,4,2,1,multimat-both-multirow-both,4_4_2_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,92816,16172,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,92807,16164,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,92801,16165,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,92801,16165,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,92791,16165,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,92783,16169,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,92790,16164,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,92785,16165,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,92783,16169,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,92781,16167,4,1,4,2,2,multimat-both-multirow-both,4_4_2_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,74305,20177,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,74318,20189,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,74291,20186,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,74308,20185,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,74350,20193,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,74345,20170,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,74361,20173,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,74351,20175,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,74361,20177,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,74343,20176,4,1,4,2,4,multimat-both-multirow-both,4_4_2_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,100497,14923,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,100495,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,100491,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,100489,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,100489,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,100495,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,100494,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,100491,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,100486,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,100493,10000,4,2,4,2,1,multimat-both-multirow-both,4_4_2_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,88358,16974,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,88365,16976,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,88362,16975,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,88361,16977,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,88362,16977,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,88354,16976,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,88451,16977,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,88476,16951,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,88478,16954,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,88477,16953,4,2,4,2,2,multimat-both-multirow-both,4_4_2_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,68583,21809,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,68565,21877,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,68564,21878,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,68562,21878,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,68562,21879,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,68563,21877,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,68563,21878,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,68562,21879,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,68561,21878,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,68556,21878,4,2,4,2,4,multimat-both-multirow-both,4_4_2_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,157386,9530,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,157396,9521,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,157397,9522,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,157397,9527,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,157397,9521,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,157388,9521,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,157389,9528,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,157393,9522,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,157392,9521,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,157392,9520,4,4,4,2,1,multimat-both-multirow-both,4_4_2_4_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,111721,13424,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,111729,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,111728,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,111726,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,111726,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,111727,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,111725,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,111725,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,111725,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,111725,10000,4,4,4,2,2,multimat-both-multirow-both,4_4_2_4_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,98332,15247,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,98322,15256,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,98333,15255,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,98343,15254,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,98332,15255,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,98334,15256,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,98329,15254,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,98343,15254,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,98340,15253,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,98332,15255,4,4,4,2,4,multimat-both-multirow-both,4_4_2_4_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,116032,12928,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,116041,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,116037,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,116042,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,116036,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,116042,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,116050,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,116056,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,116052,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,116043,10000,4,1,4,4,1,multimat-both-multirow-both,4_4_4_1_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,91814,16333,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,91826,16337,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,91819,16336,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,91822,16336,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,91817,16336,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,91819,16337,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,91821,16337,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,91823,16336,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,91827,16336,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,91823,16336,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,68248,21919,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,68236,21982,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,68237,21966,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,68268,21981,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,68270,21972,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,68268,21973,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,68266,21972,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,68263,21972,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,68261,21974,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,68266,21973,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,164541,9116,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,164547,9108,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,164547,9108,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,164553,9107,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,164556,9108,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,164552,9107,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,164545,9114,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,164549,9108,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,164544,9109,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,164545,9108,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,111865,13407,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,111861,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,111868,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,111861,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,111865,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
5,111877,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
6,111872,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
7,111876,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
8,111887,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
9,111876,10000,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
0,95482,15706,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
1,95490,15708,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
2,95487,15709,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
3,95493,15709,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
4,95488,15709,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_8_8,16384,32,32,1024,8,8,8x8,n_to_m
