,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,44897,33217,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,44157,33884,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,47489,31259,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,46260,32218,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,58836,25402,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,59755,24973,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,81119,18442,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,61362,24337,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,82480,18229,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,78149,19313,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,67533,21639,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,66535,22451,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,69716,21385,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,67502,22127,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,71725,20789,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,69256,21576,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,58555,25620,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,57618,26062,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,53504,27247,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,51672,29018,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,55648,26799,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,52265,28556,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,57653,25889,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,53035,28136,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,44938,33435,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43792,34101,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,44130,33021,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,41998,35466,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,47453,31400,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,45797,32564,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,48542,30706,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,51495,28252,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,38529,38971,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,37024,40460,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43625,33655,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,37667,39641,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43570,34236,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,42082,35348,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,67383,22189,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,65658,22750,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,81269,18447,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,78628,19143,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,68260,21579,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,66797,22380,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,69369,21527,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,66814,22380,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,74571,20055,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,72369,20674,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,59017,25451,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,57995,25935,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,53841,27668,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,52042,28809,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,56808,26236,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,53948,27678,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,62370,23954,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,58743,25415,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,45638,32914,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43896,34199,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,46052,32191,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,42509,34995,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,46968,31766,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,46039,32345,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,58250,25643,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,53807,27734,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,39246,38129,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,37398,40063,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,43018,34161,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,40973,36419,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,52099,28706,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,41705,35709,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,75362,19851,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,65203,22911,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,32_32_1_32,33792,32,32,1024,1,32,1x32,one_to_many
0,212131,7299,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,205703,7554,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,185914,7791,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,185305,8151,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,188891,7763,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,187341,7999,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,201998,7427,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,197292,7603,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,154431,10000,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,152999,10000,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,143829,10000,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,142787,10000,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,149448,9856,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,146921,10000,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,163504,9169,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,156607,9633,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,116613,10000,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,116300,10000,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,117348,10000,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,115519,10000,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,131817,10000,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,127225,10000,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,155921,9621,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,154448,9786,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,100172,15046,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,98728,15201,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,110429,10000,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,108712,10000,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,143472,10000,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,128621,10000,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,160011,9410,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,148965,10000,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,212518,7431,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,208361,7432,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,187174,8061,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,187963,8117,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,190655,7870,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,190226,7869,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,203947,7363,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,200555,7498,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,155853,10000,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,154155,10000,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,146478,9897,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,144644,10000,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,152332,9751,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,150391,10000,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,168419,8954,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,165369,9093,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,117868,10000,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,116837,10000,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,117767,10000,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,117298,10000,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,137237,10000,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,133678,10000,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,174083,8630,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,146978,10000,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,101915,10000,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,100069,10000,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,112162,10000,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,108309,10000,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,136973,10000,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,134388,10000,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,185685,8109,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,147661,10000,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,64_64_1_8,36864,64,64,4096,1,8,1x8,one_to_many
0,637992,2400,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,631954,2432,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,590129,2453,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,593522,2545,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,594126,2479,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,591456,2518,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,611423,2421,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,606033,2447,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,471962,3310,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,471014,3307,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,452410,3320,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,449980,3328,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,462201,3230,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,459291,3265,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,484892,3033,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,479297,3108,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,479009,3265,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,475234,3163,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,454080,3332,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,452949,3373,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,464986,3240,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,461845,3263,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,486478,3025,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,483290,3065,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,479462,3232,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,478122,3146,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,457255,3183,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,455249,3329,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,466488,3147,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,464296,3221,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,486225,3039,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,485666,3092,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,642904,2395,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,639550,2350,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,596644,2537,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,597023,2533,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,598335,2481,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,601126,2490,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,622446,2387,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,616534,2403,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,476826,3279,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,471406,3268,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,455615,3292,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,452819,3333,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,466252,3175,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,462874,3251,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,492191,2956,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,490397,3026,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,481287,3243,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,478584,3127,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,458120,3182,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,456091,3331,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,468481,3114,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,467945,3217,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
