,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,5092523,30,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,5072245,30,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,5076480,31,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,5104596,30,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,5059653,31,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,5072598,29,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,5055438,29,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,5047307,31,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,4381975,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,4389766,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,4371168,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,4354110,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,4391287,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,4389696,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,4381110,34,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,4388008,35,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,4346007,36,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,4390556,34,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,3602499,42,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,3621965,40,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,3625610,42,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,3604118,41,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,3588107,42,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,3592363,42,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,3582838,42,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,3586214,42,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,3588316,43,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,3592943,43,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,5408010,29,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,5424604,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,5430422,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,5422150,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,5437612,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,5435133,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,5446999,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,5400178,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,5409057,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,5430520,28,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,6405071,24,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,6381843,24,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,6431001,23,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,6362796,24,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,6387987,24,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,6348958,24,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,6363818,24,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,6361217,23,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,6369043,25,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,6370872,25,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,5579318,28,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,5591628,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,5624218,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,5631064,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,5590784,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,5588684,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,5642040,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,5641791,26,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,5632261,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,5620117,27,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,5058541,31,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,4991327,31,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,5000624,32,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,5012610,32,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,4998656,30,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,4995889,30,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,5016861,31,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,5079538,31,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,4978796,31,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,5027959,30,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,4520289,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,4509693,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,4501813,35,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,4508985,33,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,4538956,33,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,4523366,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,4471732,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,4509088,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,4506262,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,4502863,34,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,3751940,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,3761485,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,3789075,39,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,3783412,40,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,3785543,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,3754968,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,3808272,42,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,3768062,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,3771781,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,3766341,41,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,5195174,29,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,5296996,28,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,5179768,30,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,5192473,31,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,5231556,29,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,5163602,30,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,5195270,31,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,5230780,29,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,5221208,31,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,5140632,29,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,3927092,38,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,3906179,38,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,3898107,39,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,3910171,37,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,3903637,38,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,3914508,42,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,3887696,39,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,3910319,40,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,3891908,40,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,3903622,37,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,2987565,51,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,2975111,51,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,2986407,51,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,2962443,52,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,2985761,52,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,2991513,52,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,2974342,48,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,2984821,53,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,2974800,51,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,2980020,50,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,9260001,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,9198183,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,9207879,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,9201262,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,9220815,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,9212365,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,9206648,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,9207705,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,9185865,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,9220104,17,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,10199639,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,10197124,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,10199668,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,10189077,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,10192283,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,10191636,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,10194896,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,10198060,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,10196964,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,10196788,15,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,10106405,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,10103721,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,10106014,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,10105639,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,10106962,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,10107166,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,10087527,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,10024164,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,10106566,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,10092204,15,8,1,1,4,20,multimat-right-multirow-both,8_1_1_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,7248892,22,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,7239865,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,7217141,22,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,7300431,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,7273285,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,7276360,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,7259603,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,7269013,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,7307493,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,7255431,21,8,2,1,1,20,multimat-right-multirow-both,8_1_2_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,6365734,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,6380976,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,6350764,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,6379912,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,6405465,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,6404132,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,6401028,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,6366654,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,6382944,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,6340190,24,8,2,1,2,20,multimat-right-multirow-both,8_1_2_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,6541676,23,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,6511902,24,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,6509685,23,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,6507120,24,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,6512992,24,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,6481793,23,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,6533261,24,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,6507525,23,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,6510289,24,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,6466316,23,8,2,1,4,20,multimat-right-multirow-both,8_1_2_4,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,5643623,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,5665171,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,5606804,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,5606159,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,5604799,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,5624684,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,5643239,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
7,5637844,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
8,5601616,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
9,5629025,27,8,4,1,1,20,multimat-right-multirow-both,8_1_4_1,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
0,4729187,32,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
1,4758332,31,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
2,4766209,31,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
3,4782398,32,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
4,4765701,32,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
5,4782575,30,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
6,4770601,32,8,4,1,2,20,multimat-right-multirow-both,8_1_4_2,128_128_8_32,655360,128,128,16384,8,32,8x32,n_to_mn
