,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
3,21387,6867,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,21327,6987,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,21354,7004,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,21411,6969,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,21398,6931,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,21349,7025,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,21333,6998,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,21591,6830,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,21576,6861,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,21621,6797,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,21550,6880,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,21587,6927,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,21484,6959,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,21585,6938,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,21497,6955,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,21565,6900,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,21503,6950,4,2,8,triangle,20,multimat-right-work-distribution,4_2_8_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,30361,4886,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,30247,4910,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,30345,4909,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,30275,4935,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,30255,4940,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,30211,4949,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
