,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,15068129,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,15057910,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,15066572,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,15059230,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15070412,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,15057838,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,15067668,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,15071508,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11475560,133,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11441346,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11442391,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11444510,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11438909,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11430216,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11433114,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11436646,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11453624,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11436625,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,18533876,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,18477367,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,18480452,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,18488208,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,18485510,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,18488169,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,18496537,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,18486808,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,18483812,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,18498259,82,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11441790,133,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11403602,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11408906,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11407606,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11405977,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11403458,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11403233,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11403100,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11407677,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11404523,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,7963659,190,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,7965549,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,7966563,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,7970030,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,7967803,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,7964211,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,7964471,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,7969044,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,7975855,190,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,7970258,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16630367,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16630345,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16630030,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16630299,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16630345,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16630502,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16629951,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16630469,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16630548,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,16630120,91,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,9646614,157,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,9630673,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,9627047,157,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9637362,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9638442,157,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9632958,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9633253,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9632184,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9626315,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9631074,156,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,6328524,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,6354508,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,6352478,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,6350250,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,6342570,239,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,6344352,239,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,6354487,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,6359351,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,6349845,239,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,6352635,240,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,21888371,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,21888801,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,21888891,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,21886961,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,21887451,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,21887822,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,21887376,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,21887049,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,21886708,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,21886991,69,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,15078861,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,15067073,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,15069553,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,15063020,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,15059200,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,15060325,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15069112,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,15061903,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,15057602,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,15067626,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11475629,133,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11440230,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11433103,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11434219,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11438469,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11435561,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11447480,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11435795,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11443466,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11439073,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,18516792,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,18469787,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,18473821,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,18477543,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,18465268,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,18466466,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,18476132,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,18463069,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,18474746,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,18475469,82,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11434415,133,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11410021,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11412224,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11416617,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11421102,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11407739,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11407401,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11412562,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11407359,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11422546,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,8031512,190,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,8036579,189,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,8052353,190,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,8043384,189,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,8042127,189,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,8032678,189,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,8030538,189,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,8048536,189,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,8028998,188,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,8028192,188,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16638751,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16638953,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16638740,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16639459,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16639392,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16639459,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16639189,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16639268,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16639178,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,16638784,91,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,9631561,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,9617016,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,9615568,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9624804,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9620825,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9620936,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9614987,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9622116,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9618209,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9616507,157,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,6471089,234,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,6467518,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,6467583,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,6466950,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,6471279,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,6471433,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,6470919,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,6471279,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,6467351,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,6467504,233,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,260455769,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,260458333,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,260463439,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,260466003,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,260467366,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,260457987,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,260474548,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,260472839,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,260466512,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,260476765,6,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,179592575,8,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,179675360,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,179436550,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,179573527,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,179599243,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,179605048,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,179618367,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,179553968,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,179637925,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,179596408,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,135757006,10,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,135757059,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,135787516,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,135755177,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,135689982,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,135750488,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,135692626,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,135738962,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,135657470,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,135759958,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,221177420,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,221399187,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,221364222,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,221387625,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,221325753,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,221709315,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,221472481,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,221558489,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,221557024,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,221772356,7,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,135989038,10,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
