,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,17473,85840,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,17472,85869,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,17473,85864,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,17473,85870,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,17473,85864,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,17473,85851,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,17473,85860,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,17472,85871,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,17473,85858,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,17473,85865,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,22517,66620,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,22520,66633,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,22518,66628,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,22521,66605,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,22520,66620,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,22516,66623,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,22520,66616,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,22518,66606,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,22519,66627,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,22520,66620,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,20518,73122,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,20520,73104,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,20518,73123,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,20521,73111,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,20520,73140,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,20520,73114,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,20517,73129,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,20520,73107,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,20520,73140,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,20520,73114,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,17534,85554,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,17535,85571,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,17537,85518,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,17531,85569,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,17536,85539,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,17533,85573,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,17537,85535,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,17532,85563,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,17537,85567,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,17532,85560,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,20705,72427,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,20704,72445,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,20703,72460,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,20708,72471,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,20703,72440,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,20708,72440,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,20703,72453,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,20706,72473,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,20706,72451,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,20705,72443,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,20671,72579,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,20671,72581,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
