,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
4,28990,51728,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,28999,51739,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,28997,51735,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,28997,51735,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,28998,51735,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,29001,51739,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,21010,71389,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,21008,71416,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,21011,71415,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,21007,71408,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,21010,71417,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,21009,71406,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,21009,71417,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,21008,71413,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,21008,71415,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,21007,71430,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,24033,62431,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,24031,62438,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,24032,62427,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,24027,62434,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,24029,62442,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,24029,62439,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,24030,62433,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,24032,62437,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,24030,62439,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,24029,62438,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,23164,64783,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,23160,64769,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,23155,64809,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,23162,64780,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,23158,64770,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,23160,64784,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,23162,64807,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,23157,64761,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,23152,64772,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,23159,64790,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,24053,62360,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,24053,62380,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,24052,62379,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,24054,62374,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,24053,62380,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,24054,62374,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,24053,62372,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,24053,62370,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,24053,62381,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,24054,62368,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
