,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,15603,96154,8,1,1,2,multimat-right-multirow-both,8_1_1_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,14777,101513,8,1,1,4,multimat-right-multirow-both,8_1_1_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,21906,68472,8,2,1,1,multimat-right-multirow-both,8_1_2_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,17910,83750,8,2,1,2,multimat-right-multirow-both,8_1_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,19664,76299,8,2,1,4,multimat-right-multirow-both,8_1_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,22026,68104,8,4,1,1,multimat-right-multirow-both,8_1_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,21228,70672,8,4,1,2,multimat-right-multirow-both,8_1_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,18610,80611,8,4,1,4,multimat-right-multirow-both,8_1_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,22752,65932,8,1,2,1,multimat-right-multirow-both,8_2_1_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,22274,67340,8,1,2,2,multimat-right-multirow-both,8_2_1_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,22272,67350,8,1,2,4,multimat-right-multirow-both,8_2_1_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,32531,46109,8,2,2,1,multimat-right-multirow-both,8_2_2_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,24317,61700,8,2,2,2,multimat-right-multirow-both,8_2_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,20971,71527,8,2,2,4,multimat-right-multirow-both,8_2_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,41579,36078,8,4,2,1,multimat-right-multirow-both,8_2_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,32021,46846,8,4,2,2,multimat-right-multirow-both,8_2_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,26492,56624,8,4,2,4,multimat-right-multirow-both,8_2_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,25588,58621,8,1,4,1,multimat-right-multirow-both,8_4_1_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,31274,47967,8,1,4,2,multimat-right-multirow-both,8_4_1_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,25183,59562,8,1,4,4,multimat-right-multirow-both,8_4_1_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,41314,36308,8,2,4,1,multimat-right-multirow-both,8_4_2_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,36646,40920,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,28684,52294,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,52065,28811,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,42660,35165,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,36403,41207,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,39606,37874,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
