,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,83273,18013,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,61046,24570,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,61055,24567,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,67176,22329,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,70982,21132,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,50483,29712,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,54701,27423,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,55910,26828,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,55938,26814,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,42326,35436,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,42344,35409,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,57351,26153,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,57312,26172,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,44173,33957,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,44176,33952,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,54645,27450,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,60540,24777,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
