,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,29882,50197,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,29882,50190,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,29882,50191,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,23035,65112,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,23029,65117,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,23035,65115,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,23034,65110,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,23030,65112,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,23034,65110,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,23035,65114,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,23029,65122,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,23034,65117,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,23035,65117,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,29812,50313,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,29813,50315,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,29812,50312,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,29812,50313,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,29811,50316,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,29811,50315,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,29814,50310,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,29815,50311,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,29817,50313,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,29814,50307,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,28834,52001,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,28836,52020,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
