,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
8,814177,1843,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,814202,1843,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,900671,1665,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,900701,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,900695,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,900655,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,900673,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,900654,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,900663,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,900656,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,900659,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,900685,1666,4,4,2,1,1,multimat-both-multirow-both,4_2_1_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1114600,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1114565,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1114557,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1114554,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1114600,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1114598,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1114570,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1114582,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1114579,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,1114569,1346,4,4,2,1,2,multimat-both-multirow-both,4_2_1_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,677595,2213,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,677605,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,677600,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,677584,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,677581,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,677583,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,677585,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,677571,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,677584,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,677568,2214,4,4,2,1,4,multimat-both-multirow-both,4_2_1_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,889885,1685,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,889872,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,889856,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,889874,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,889868,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,889860,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,889888,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,889868,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,889873,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,889883,1686,4,1,2,2,1,multimat-both-multirow-both,4_2_2_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1132445,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1132449,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1132462,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1132412,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1132441,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1132454,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1132444,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1132432,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1132416,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,1132437,1325,4,1,2,2,2,multimat-both-multirow-both,4_2_2_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,806518,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,806486,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,806516,1861,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,806483,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,806495,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,806480,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,806498,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,806506,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,806504,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,806502,1860,4,1,2,2,4,multimat-both-multirow-both,4_2_2_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,959782,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,959792,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,959790,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,959750,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,959744,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,959758,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,959734,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,959730,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,959753,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,959748,1563,4,2,2,2,1,multimat-both-multirow-both,4_2_2_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1075906,1394,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1075955,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1075929,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1075909,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1075914,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1075939,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1075923,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1075941,1394,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1075971,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,1075953,1395,4,2,2,2,2,multimat-both-multirow-both,4_2_2_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,666237,2251,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,666321,2251,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,666322,2251,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,666297,2252,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,666302,2252,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,666313,2252,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,666321,2251,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,666313,2252,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,666318,2252,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,666309,2251,4,2,2,2,4,multimat-both-multirow-both,4_2_2_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1463383,1025,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1463390,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1463384,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1463386,1025,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1463380,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1463393,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1463392,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1463393,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1463383,1025,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,1463378,1026,4,4,2,2,1,multimat-both-multirow-both,4_2_2_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1103532,1359,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1103527,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1103525,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1103527,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1103538,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1103536,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1103529,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1103523,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1103524,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,1103520,1360,4,4,2,2,2,multimat-both-multirow-both,4_2_2_4_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,842087,1781,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,842113,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,842118,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,842119,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,842141,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,842123,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,842131,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,842127,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,842123,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,842117,1782,4,4,2,2,4,multimat-both-multirow-both,4_2_2_4_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,899236,1668,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,899238,1669,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,899247,1669,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,899223,1668,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,899244,1669,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,899276,1669,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,899268,1668,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,899273,1668,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,899292,1669,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,899269,1668,4,1,2,4,1,multimat-both-multirow-both,4_2_4_1_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1110020,1351,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1110015,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1110025,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1110057,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1110008,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1110034,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1110025,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1110032,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1110044,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,1110056,1352,4,1,2,4,2,multimat-both-multirow-both,4_2_4_1_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,826019,1815,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,826042,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,826038,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,826022,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,826000,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,826012,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,826030,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,826035,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,826042,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,826021,1816,4,1,2,4,4,multimat-both-multirow-both,4_2_4_1_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,868492,1727,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,868481,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,868492,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,868481,1727,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,868511,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,868482,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,868463,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,868477,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,868500,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,868490,1728,4,2,2,4,1,multimat-both-multirow-both,4_2_4_2_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,712291,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,712231,2107,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,712244,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,712246,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,712238,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,712253,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,712249,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,712239,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,712248,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,712253,2106,4,2,2,4,2,multimat-both-multirow-both,4_2_4_2_2,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,664018,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,664124,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,664142,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,664144,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,664121,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,664115,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,664129,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,664143,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,664135,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
9,664119,2259,4,2,2,4,4,multimat-both-multirow-both,4_2_4_2_4,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
0,1239640,1210,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
1,1241037,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
2,1241017,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
3,1241011,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
4,1241009,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
5,1241015,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
6,1241018,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
7,1241018,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
8,1241011,1209,4,4,2,4,1,multimat-both-multirow-both,4_2_4_4_1,128_128_2_2,65536,128,128,16384,2,2,2x2,n_to_m
