,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,36698110,5,4,2,4,basic-multirow_both,4_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,36798873,5,4,2,4,basic-multirow_both,4_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,36788839,5,4,2,4,basic-multirow_both,4_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,36239871,4,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,36243457,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,36247961,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,36244479,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,36239566,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,36246527,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,36246731,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,36243457,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,36240997,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,36233215,5,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,33790721,4,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,33809613,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,33868798,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,33888665,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,33950106,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,33967514,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,33884979,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,33955020,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,33858969,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,33878015,5,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,26765927,5,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,26878974,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,26960726,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,26957310,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,27237887,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,27118932,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,26922495,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,26874710,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,26966868,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,27159380,6,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,23610572,5,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,23775817,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,23755776,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,23705453,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,23874121,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,23977399,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,23786350,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,23772306,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,23665810,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,23866367,7,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,22528819,5,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,22756790,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,22670043,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,22634057,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,22671652,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,22859483,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,22684086,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,22750647,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,22604507,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,22713782,7,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,29383935,4,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,29492907,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,29527211,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,29507242,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,29910697,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,29539840,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,29604011,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,29558100,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,29557589,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,29645823,6,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,21822293,6,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,21964800,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,21994203,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,22004296,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,21970945,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,21982938,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,21976503,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,22043208,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,22070125,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,22047890,7,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,18231296,6,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,18364757,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,18466361,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,18432683,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,18435185,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,18427790,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,18399119,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,18492302,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,18398322,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,18513805,9,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,18069674,6,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,18375679,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,18364074,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,18350194,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,18308324,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,18291029,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,18296262,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,18295694,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,18289437,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,18302407,9,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,63679148,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,63715667,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,63685292,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,63682902,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,63660715,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,63670954,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,63695871,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,63683924,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,63674708,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,63693140,3,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,64311294,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,64303787,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,64313003,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,64286717,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,64290817,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,64287063,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,64303105,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,64300715,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,64290135,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,64309931,3,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,64567637,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,64576512,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,64583338,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,64574122,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,64580266,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,64574803,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,64589482,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,64588460,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,64582656,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,64566955,3,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,64898391,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,64917846,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,64912724,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,64899754,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,64913747,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,64908971,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,64898391,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,64914774,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,64910334,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,64930135,3,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,44210861,3,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,44337406,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,44314880,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,44325889,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,44816638,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,44453632,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,44323326,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,44329727,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,44536064,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,44684288,4,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,39028480,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,39175422,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,39175937,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,39214080,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,39200511,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,39190528,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,39203582,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,39203071,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,39182849,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,39185150,4,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,36633857,4,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,36952883,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,36875469,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,36878131,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,36986880,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,36963122,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,36861132,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,36984011,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,36931994,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,37026202,5,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,36325119,4,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,36319641,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,36324966,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,36323327,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,36330087,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,36305307,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,36319641,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,36317184,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,36328652,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,36320050,5,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,33944320,4,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,33990246,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,33999667,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,34019534,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,34292736,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,34214093,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,34031002,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,34005810,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,34037554,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,34297241,5,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,27145214,5,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,27307520,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,27311103,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,27228329,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,27266217,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,27345237,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,27347969,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,27443028,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,27259391,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,27268096,6,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,23942962,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,24205311,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,24201361,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,24131731,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,24212772,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,24125440,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,24244223,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,24144311,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,24138898,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,24279039,7,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,22999449,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,23252552,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,23259281,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,23230902,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,23216714,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,23207789,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,23290880,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,23176777,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,23199451,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,23180140,7,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
