,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,41037,36544,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,41041,36553,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,41038,36552,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,41040,36549,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,41041,36550,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,41039,36549,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,41040,36547,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,41038,36551,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,41039,36552,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,41043,36554,8,1,4,4,2,multimat-both-multirow-both,8_4_4_1_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,40496,37044,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,40494,37040,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,40494,37042,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,40495,37041,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,40493,37046,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,40493,37046,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,40495,37044,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,40494,37045,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,40494,37042,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,40495,37041,8,1,4,4,4,multimat-both-multirow-both,8_4_4_1_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,53731,27913,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,53732,27918,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,53728,27916,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,53730,27921,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,53729,27919,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,53730,27914,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,53729,27918,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,53728,27921,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,53730,27916,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,53733,27919,8,2,4,4,1,multimat-both-multirow-both,8_4_4_2_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,45581,32903,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,45585,32909,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,45586,32909,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,45590,32901,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,45585,32905,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,45584,32903,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,45588,32901,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,45589,32908,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,45587,32904,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,45588,32907,8,2,4,4,2,multimat-both-multirow-both,8_4_4_2_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,42798,35049,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,42799,35047,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,42798,35047,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,42798,35048,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,42799,35047,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,42799,35048,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,42798,35049,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,42798,35048,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,42799,35049,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,42797,35049,8,2,4,4,4,multimat-both-multirow-both,8_4_4_2_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,60471,24807,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,60466,24807,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,60470,24807,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,60470,24805,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,60473,24805,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,60470,24808,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,60474,24806,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,60471,24806,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,60471,24805,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,60469,24807,8,4,4,4,1,multimat-both-multirow-both,8_4_4_4_1,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,51914,28895,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,51914,28894,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,51914,28895,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,51914,28895,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,51914,28894,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,51914,28894,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,51913,28895,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,51914,28894,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,51912,28895,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,51913,28895,8,4,4,4,2,multimat-both-multirow-both,8_4_4_4_2,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,44098,34014,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
1,44097,34016,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
2,44098,34014,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
3,44097,34017,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
4,44098,34015,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
5,44097,34016,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
6,44099,34015,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
7,44097,34017,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
8,44097,34017,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
9,44097,34015,8,4,4,4,4,multimat-both-multirow-both,8_4_4_4_4,32_32_2_2,4096,32,32,1024,2,2,2x2,n_to_m
0,81545,18960,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,83394,18090,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,83393,17998,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,83394,17968,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,83423,17993,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,84085,17838,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,84088,17850,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,84087,17843,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,84086,17863,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,84086,17836,4,2,2,1,4,multimat-both-multirow-both,4_2_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,83818,18433,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,85252,17636,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,85252,17611,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,85465,17597,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,85793,17494,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,85791,17490,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,85793,17462,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,85794,17490,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,85793,17464,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,85792,17457,4,2,2,1,2,multimat-both-multirow-both,4_2_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,90446,17078,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,91115,16475,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,91389,16418,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,92103,16454,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,92106,16297,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,92106,16295,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,92107,16293,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,92107,16293,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,92107,16299,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,92107,16296,4,2,2,1,1,multimat-both-multirow-both,4_2_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,155354,9993,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,158468,9503,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,158475,9459,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,158646,9461,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,158658,9462,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,158661,9465,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,159476,9490,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,159542,9397,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,159612,9399,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,159538,9398,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,158432,9835,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,159930,9403,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,160261,9492,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,160857,9448,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,161019,9421,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,160826,9385,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,160843,9324,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,160905,9322,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,160841,9321,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,160844,9321,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,155689,9926,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,158301,9659,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,158460,9461,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,158446,9462,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,158471,9462,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,158472,9461,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,159262,9462,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,159472,9424,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,159862,9458,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,159485,9401,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,113906,13722,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,116524,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,116159,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,116903,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,116976,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,116957,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,116929,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,116910,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,116983,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,116961,10000,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,102911,15206,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,104113,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,104181,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,104344,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,105943,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,105404,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,105704,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,105572,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,105905,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,104727,10000,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,99374,15638,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,101153,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,101081,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,101257,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,102818,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,102762,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,102803,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,102655,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,102876,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,102824,10000,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,97149,15877,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,97963,15322,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,99141,15218,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,99140,15124,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,99141,15134,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,99138,15136,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,98927,15149,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,98928,15176,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,98931,15165,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,98930,15169,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,77480,20122,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,79239,18886,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,79546,18889,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,79543,18886,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
4,79546,18881,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
5,79547,18896,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
6,79551,18881,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
7,79788,18802,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
8,79597,18851,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
9,79598,18871,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
0,76986,20087,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
1,78120,19244,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
2,78448,19123,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
3,78905,19087,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_32_32,16384,16,16,256,32,32,32x32,n_to_m
