,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
4,3469004801,1,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,3473367894,1,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,3474484469,1,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,3475341627,1,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,3475838111,1,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,3477216936,1,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,2680149352,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,2651639389,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,2659056928,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,2673051745,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,2676186441,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,2676449412,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,2677499181,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,2678894191,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,2678451580,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,2693981610,1,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,156872245070,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,157351286501,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,157374489939,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,157373233914,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,157387792982,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,157414881687,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,157385746666,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,157419382389,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,157391061145,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,157415623503,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,177618771486,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,178156582907,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,178216257490,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,178233908210,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,178200516739,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,178228098101,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,178235395903,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,178231358932,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,178236889048,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,178229063756,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,176174435784,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,177246511593,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,177240646351,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,177317797073,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,177301194170,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,177330458119,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,177335506373,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,177324723686,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,177298232967,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,177285432586,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,118362496713,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,119163746252,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,119230297311,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,119265914415,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,119291231653,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,119301301766,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,119360172344,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,119309016006,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,119250107859,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,119285034176,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,104363673314,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,105064592191,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,105155576711,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,105260382123,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,105257706779,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,105166397480,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,105209704608,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,105242883258,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,105172762962,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,105185653105,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,106761795055,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,107480766246,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,107565850634,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,107591092292,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,107629026436,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,107612725047,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,107572851358,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,107565636716,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,107581638766,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,107598433762,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,86976594964,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,87686326830,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,87739965377,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,87776254584,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,87796455623,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,87818698506,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,87837450829,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,87840035552,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,87793640757,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,87808612829,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,72836206801,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,73477251141,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,73530565625,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,73558751636,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,73561313331,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,73560862742,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,73595478894,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,73569044303,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,73565867492,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,73566091121,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,63411799203,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,63985103668,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,64033006085,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,64039975379,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,64033201798,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,64049033291,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,64061325490,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,64060209435,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,64062676505,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,64077125928,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,118828372012,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,119627564732,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,119734156685,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,119718545507,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,119784384622,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,119766708282,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,119782407300,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,119745020888,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,119788647102,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,119771489983,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,126591012824,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,127406458542,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,127471439255,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,127406127101,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,127496843551,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,127493788544,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,127476174470,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,127479054283,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,127495451712,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,127481658027,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,126095862640,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,126626697148,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,126727495736,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,126762101783,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,126811865833,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,126805332006,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,126819651536,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,126808922862,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,126758630632,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,126747359000,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,92334145171,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,93030349306,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,93102359737,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,93168877596,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,93152785577,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,93172265081,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,93031646879,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,93225350721,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,93192001973,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,93167491380,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,79171889409,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,79840708265,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,79904621762,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,79943295316,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,79920841811,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,79942330579,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,79939980589,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,79943209164,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,79934986475,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,79927075257,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,72851638298,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,73613402443,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,73672873730,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,73706688778,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,73697347737,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,73716720677,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,73706645443,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,73715447291,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,73731457656,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,73724741786,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,75687827930,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,76307905687,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,76350125068,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,76367037871,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,76346824966,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,76381335645,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,76371315842,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
