,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,88995,16857,8,2,2,basic-multirow_both,8_2_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,102834,14586,8,2,4,basic-multirow_both,8_2_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,82661,18140,8,2,8,basic-multirow_both,8_2_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,171305,8746,8,4,1,basic-multirow_both,8_4_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,121094,8700,8,4,2,basic-multirow_both,8_4_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,114944,8800,8,4,4,basic-multirow_both,8_4_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,87516,17140,8,4,8,basic-multirow_both,8_4_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,188413,7951,8,8,1,basic-multirow_both,8_8_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,193613,7735,8,8,2,basic-multirow_both,8_8_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,134866,8600,8,8,4,basic-multirow_both,8_8_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,112218,13355,8,8,8,basic-multirow_both,8_8_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,122762,8500,4,1,1,basic-multirow_both,4_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,107174,13996,4,1,2,basic-multirow_both,4_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,101962,14711,4,1,4,basic-multirow_both,4_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,83186,18032,4,1,8,basic-multirow_both,4_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,183276,8178,4,2,1,basic-multirow_both,4_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,107760,13921,4,2,2,basic-multirow_both,4_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,126557,8800,4,2,4,basic-multirow_both,4_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,89941,16681,4,2,8,basic-multirow_both,4_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,233177,6425,4,4,1,basic-multirow_both,4_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,153319,8800,4,4,2,basic-multirow_both,4_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,140041,8500,4,4,4,basic-multirow_both,4_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,94014,15952,4,4,8,basic-multirow_both,4_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,237283,6315,4,8,1,basic-multirow_both,4_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,251928,5945,4,8,2,basic-multirow_both,4_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,161662,8400,4,8,4,basic-multirow_both,4_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,126717,8600,4,8,8,basic-multirow_both,4_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,128760,8600,8,1,1,basic-multirow_both,8_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,118685,8900,8,1,2,basic-multirow_both,8_1_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,113349,9100,8,1,4,basic-multirow_both,8_1_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,100554,14914,8,1,8,basic-multirow_both,8_1_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,192872,7773,8,2,1,basic-multirow_both,8_2_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,122869,9000,8,2,2,basic-multirow_both,8_2_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,140345,8800,8,2,4,basic-multirow_both,8_2_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,110045,13635,8,2,8,basic-multirow_both,8_2_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,239488,6257,8,4,1,basic-multirow_both,8_4_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,167751,8600,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
