,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
8,6481845,232,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,6483967,232,4,1,4,4,2,multimat-both-multirow-both,4_4_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,6731807,225,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,6746043,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,6742235,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,6746564,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,6746994,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,6749138,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,6750258,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,6744548,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,6749673,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,6746957,224,4,1,4,4,4,multimat-both-multirow-both,4_4_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,5680945,268,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,5680379,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,5684042,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,5684050,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,5684042,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,5681468,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,5684270,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,5683992,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,5683818,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,5683945,265,4,2,4,4,1,multimat-both-multirow-both,4_4_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,5044417,302,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,5062437,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,5061447,299,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,5061321,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,5062488,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,5065745,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,5065198,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,5065563,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,5062304,300,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,5064022,299,4,2,4,4,2,multimat-both-multirow-both,4_4_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,5049466,301,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,5071609,300,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,5069084,299,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,5068080,299,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,5068224,299,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,5075793,299,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,5068848,299,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,5070373,298,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,5066095,298,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,5072649,299,4,2,4,4,4,multimat-both-multirow-both,4_4_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,5097289,297,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,5106733,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,5108026,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,5107881,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,5108075,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,5105522,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,5108026,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,5104039,295,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,5106809,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,5105401,296,4,4,4,4,1,multimat-both-multirow-both,4_4_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,4622307,328,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,4630028,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,4630961,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,4628630,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,4630625,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,4631219,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,4629365,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,4625279,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,4628558,326,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,4625590,325,4,4,4,4,2,multimat-both-multirow-both,4_4_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,4921568,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,4921606,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,4921602,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,4921968,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,4922022,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,4921901,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,4921525,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,4922122,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,4921904,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,4921599,305,4,4,4,4,4,multimat-both-multirow-both,4_4_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,21911210,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,21911433,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,21911877,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,21911849,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,21911522,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,21911240,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,21912560,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,21912560,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,21912100,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,21911552,69,8,1,1,1,1,multimat-both-multirow-both,8_1_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,22119558,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,22120086,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,22121095,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,22120614,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,22120176,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,22120357,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,22120041,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,22120704,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,22120824,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,22119650,68,8,1,1,1,2,multimat-both-multirow-both,8_1_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,22141696,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,22143457,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,22142328,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,22142043,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,22141800,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,22142298,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,22142043,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,22142222,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,22143186,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,22142479,68,8,1,1,1,4,multimat-both-multirow-both,8_1_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,15557346,97,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,15554463,96,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,15548917,98,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,15551541,97,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,15550675,97,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,15548875,98,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15547835,97,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,15555742,97,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,15549241,98,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,15549756,97,8,2,1,1,1,multimat-both-multirow-both,8_1_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,13662789,111,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,13659340,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,13674404,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,13672734,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,13670573,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,13675888,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,13673656,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,13669796,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,13652264,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,13677291,100,8,2,1,1,2,multimat-both-multirow-both,8_1_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,13165826,115,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,13164318,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,13164523,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,13170319,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,13164923,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,13159393,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,13173319,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,13167083,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,13167205,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,13171599,100,8,2,1,1,4,multimat-both-multirow-both,8_1_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11807720,129,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11820411,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11812567,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11805614,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11822274,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11816090,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11812648,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11828233,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11818383,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11823461,100,8,4,1,1,1,multimat-both-multirow-both,8_1_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,9706745,156,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,9707282,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,9705115,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9709045,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9705128,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9707249,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9711246,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9705253,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9710400,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9711252,155,8,4,1,1,2,multimat-both-multirow-both,8_1_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,8816658,172,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,8819028,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,8821879,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,8816227,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,8830527,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,8817227,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,8826777,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,8821418,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,8829245,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,8818729,171,8,4,1,1,4,multimat-both-multirow-both,8_1_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,15171972,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,15152435,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,15158497,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,15163208,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,15161353,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,15158640,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15161437,99,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,15158087,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,15158620,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,15165000,100,8,1,1,2,1,multimat-both-multirow-both,8_1_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,15028244,101,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,15009464,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,15009996,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,15018587,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,15011676,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,15024025,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15017287,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,15018403,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,15024383,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,15014748,100,8,1,1,2,2,multimat-both-multirow-both,8_1_2_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
