,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,23992383,7,8,1,2,4,20,multimat-right-multirow-both,8_2_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,23988421,7,8,1,2,4,20,multimat-right-multirow-both,8_2_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,24105634,7,8,1,2,4,20,multimat-right-multirow-both,8_2_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,18400062,7,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,18367215,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,18439472,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,18446330,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,18467871,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,18388382,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,18416053,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,18523575,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,18473411,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,18522934,9,8,2,2,1,20,multimat-right-multirow-both,8_2_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,15686889,8,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,15722627,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,15668482,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,15708421,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,15708276,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,15712082,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,15679392,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,15637268,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,15657169,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,15815528,10,8,2,2,2,20,multimat-right-multirow-both,8_2_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,14281627,8,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,14432963,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,14428097,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,14327892,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,14430771,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,14433092,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,14422790,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,14402897,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,14479264,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,14458172,11,8,2,2,4,20,multimat-right-multirow-both,8_2_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,15436483,8,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,15494646,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,15423463,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,15548787,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,15525519,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,15517030,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,15536080,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,15433515,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,15537015,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,15537727,10,8,4,2,1,20,multimat-right-multirow-both,8_2_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,11540414,9,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,11797374,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,11833295,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,11654315,13,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,11698071,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,11832521,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,11802906,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,11762108,13,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,11851401,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,11786012,14,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,10021355,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,9846079,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,9756265,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,9921576,17,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,9842386,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,9845540,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,9860730,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,9740394,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,9892013,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,9874958,16,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,18309203,7,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,18183127,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,18347310,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,18302226,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,18289427,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,18396892,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,18315084,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,18272597,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,18431063,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,18316552,9,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,18141772,7,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,18256776,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,18265879,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,18141291,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,18305925,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,18276300,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,18309092,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,18258334,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,18243756,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,18328495,9,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,18055755,7,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,18156864,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,18123546,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,18081415,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,18187695,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,18133050,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,18155985,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,18201208,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,18072381,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,18208025,9,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,15336114,8,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,15414192,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,15450283,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,15513256,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,15449238,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,15464603,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,15510761,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,15321564,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,15557066,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,15511178,10,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,12596880,9,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,12896130,12,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,12836189,13,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,12727194,12,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,12815884,12,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,12839576,13,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,12897805,13,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,12833695,12,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,12904771,12,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,12901845,13,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,11685406,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,11563358,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,11390491,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,11574713,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,11545018,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,11540799,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,11543515,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,11565502,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,11569273,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,11539893,14,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,14064966,8,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,14120214,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,14091770,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,14136094,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,14177092,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,14125419,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,14157150,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,14049475,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,14145001,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,14165300,11,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,10343488,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,10127413,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,10117674,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,10103715,15,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,10182532,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,10197079,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,10178759,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,10152508,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,10099241,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,10164840,16,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,8691569,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,8458440,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,8301527,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,8396397,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,8502908,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,8477796,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,8590697,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,8451724,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,8513146,18,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,8545063,19,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,468179940,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,462374088,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,462375040,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,463888141,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,465343484,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,465393791,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,465384377,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,465384326,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,465344827,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,465251786,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,477636688,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,472224193,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,472702246,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,472444887,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,472455953,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,472413650,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,473603201,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,472405778,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,472465648,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,472252086,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,474280316,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,469945793,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
